#GRM188D72A105ME01,,
#In Production,,
#2026/03/07,,
#c_dcbias_capacitance,,
#capacitance  25.0degC  AC1Vrms,,
ESR_mOhm,9,
ESL_nH,0.5,
DC Bias[V],Capacitance[F],
0.0,1.06136333333333E-6,
0.5,1.0639727080192785E-6,
1.0,1.064077642921014E-6,
1.5,1.0618150342080697E-6,
2.0,1.0573323730993574E-6,
2.5,1.0507848666314255E-6,
3.0,1.0423327642606778E-6,
3.5,1.0321389177453154E-6,
4.0,1.0203665918216927E-6,
4.5,1.0071775344141331E-6,
5.0,9.927303075790014E-7,
5.5,9.771788741018582E-7,
6.0,9.606714296089142E-7,
6.5,9.433494661505843E-7,
7.0,9.253470503682035E-7,
7.5,9.06790297450079E-7,
8.0,8.877970209961556E-7,
8.5,8.684765385155365E-7,
9.0,8.489296124549377E-7,
9.5,8.292485072828288E-7,
10.0,8.095171441272511E-7,
10.5,7.898113356902392E-7,
11.0,7.701990855557156E-7,
11.5,7.507409375003934E-7,
12.0,7.314903619502934E-7,
12.5,7.12494168251853E-7,
13.0,6.937929329095051E-7,
13.5,6.754214353532639E-7,
14.0,6.574090941205938E-7,
14.5,6.397803975535661E-7,
15.0,6.225553242176927E-7,
15.5,6.057497492399657E-7,
16.0,5.893758336413363E-7,
16.5,5.734423945065869E-7,
17.0,5.579552544978639E-7,
17.5,5.429175697839462E-7,
18.0,5.283301359334542E-7,
18.5,5.141916717149273E-7,
19.0,5.004990810684586E-7,
19.5,4.872476937706475E-7,
20.0,4.744314855150147E-7,
20.5,4.6204327828128445E-7,
21.0,4.5007492197603883E-7,
21.5,4.385174584006713E-7,
22.0,4.273612686460592E-7,
22.5,4.1659620503218117E-7,
23.0,4.062117087095896E-7,
23.5,3.9619691402225573E-7,
24.0,3.865407407013093E-7,
24.5,3.772319749196228E-7,
25.0,3.682593401905495E-7,
25.5,3.596115590426041E-7,
26.0,3.512774063472231E-7,
26.5,3.432457551204551E-7,
27.0,3.355056155626706E-7,
27.5,3.280461680441269E-7,
28.0,3.208567906891822E-7,
28.5,3.1392708215872864E-7,
29.0,3.072468801794051E-7,
29.5,3.0080627631964127E-7,
30.0,2.945956274668036E-7,
30.5,2.8860556441674105E-7,
31.0,2.828269979469052E-7,
31.5,2.7725112270697437E-7,
32.0,2.7186941922643406E-7,
32.5,2.6667365430681266E-7,
33.0,2.6165588003714865E-7,
33.5,2.568084316445756E-7,
34.0,2.521239243676234E-7,
34.5,2.4759524951771717E-7,
35.0,2.43215569874323E-7,
35.5,2.389783145410667E-7,
36.0,2.3487717337381844E-7,
36.5,2.309060910770542E-7,
37.0,2.270592610516084E-7,
37.5,2.2333111906517438E-7,
38.0,2.1971633680637233E-7,
38.5,2.1620981537387057E-7,
39.0,2.1280667874374906E-7,
39.5,2.0950226725097815E-7,
40.0,2.062921311144169E-7,
40.5,2.0317202402909886E-7,
41.0,2.0013789684462826E-7,
41.5,1.971858913442134E-7,
42.0,1.943123341351777E-7,
42.5,1.9151373065859684E-7,
43.0,1.8878675932302515E-7,
43.5,1.8612826576499473E-7,
44.0,1.8353525723708252E-7,
44.5,1.8100489712278584E-7,
45.0,1.7853449957622192E-7,
45.5,1.761215242836582E-7,
46.0,1.7376357134319332E-7,
46.5,1.7145837625834318E-7,
47.0,1.6920380504097667E-7,
47.5,1.669978494188672E-7,
48.0,1.6483862214307656E-7,
48.5,1.6272435239047793E-7,
49.0,1.6065338125691992E-7,
49.5,1.5862415733675615E-7,
50.0,1.56635232384858E-7,
50.5,1.546852570575377E-7,
51.0,1.5277297672928232E-7,
51.5,1.5089722738262202E-7,
52.0,1.4905693156889872E-7,
52.5,1.472510944381901E-7,
53.0,1.454787998370654E-7,
53.5,1.437392064733112E-7,
54.0,1.4203154414716247E-7,
54.5,1.403551100489602E-7,
55.0,1.3870926512351568E-7,
55.5,1.3709343050174944E-7,
56.0,1.3550708400044094E-7,
56.5,1.3394975669115725E-7,
57.0,1.3242102953953806E-7,
57.5,1.3092053011629328E-7,
58.0,1.2944792938124237E-7,
58.5,1.2800293854179943E-7,
59.0,1.2658530598717893E-7,
59.5,1.251948142995533E-7,
60.0,1.2383127734316845E-7,
60.5,1.2249453743224827E-7,
61.0,1.2118446257824792E-7,
61.5,1.1990094381667842E-7,
62.0,1.1864389261342551E-7,
62.5,1.1741323835003853E-7,
63.0,1.1620892588706388E-7,
63.5,1.1503091320405019E-7,
64.0,1.1387916911430731E-7,
64.5,1.1275367105208962E-7,
65.0,1.1165440292920284E-7,
65.5,1.1058135305762325E-7,
66.0,1.0953451213403165E-7,
66.5,1.0851387128170224E-7,
67.0,1.075194201445257E-7,
67.5,1.0655114502740302E-7,
68.0,1.056090270767014E-7,
68.5,1.0469304049384044E-7,
69.0,1.0380315077457515E-7,
69.5,1.0293931296596978E-7,
70.0,1.0210146993256947E-7,
70.5,1.0128955062273731E-7,
71.0,1.0050346832572725E-7,
71.5,9.974311890955111E-8,
